id,product_name_edited,category_edited,category_description_edited,product_description,price,location
ef714b19-8a2f-449a-a649-ab91988bdd79,HOTPOINT TALL FRIDGE FREEZER BLACK   MONTHS WARRANTY AT RECYK APPLIANC ,Appliances , Fridge Freezers,  months warranty  Free delivery in Wolverhampton Small cost to areas around Wolverhampton  Card payment accepted  For more information contact  Recyk Appliances    Leslie RoadPark VillageWolverhamptonWV    BU            Open Mon to Fri     am        pmSaturday      am to      pmWe sellFridge freezers Washers Cookers Dryers Fridges Freezers Dishwashers  ,150.0,Wolverhampton  West Midlands
9cde22ef-7e66-40eb-91f3-dfd44851c22d,Silver Samsung American fridge freezer ,Appliances , Fridge Freezers,Silver Samsung American fridge freezer with water dispenser in excellent condition and perfect working order no scratches or bangs very very good condition  Delivery can be arranged ,200.0,Robroyston  Glasgow
4dad3732-bacd-45a6-b4c0-dde94fe0e599,HOOVER TALL FRIDGE FREEZER   DRAWERS WITH WARRANTY AT RECYK APPLIANCES ,Appliances , Fridge Freezers,  months warranty  Free delivery in Wolverhampton Small cost to areas around Wolverhampton  Card payment accepted  For more information contact  Recyk Appliances    Leslie RoadPark VillageWolverhamptonWV    BU            Open Mon to Fri     am        pmSaturday      am to      pmWe sellFridge freezers Washers Cookers Dryers Fridges Freezers Dishwashers  ,180.0,Wolverhampton  West Midlands
95df086f-73c0-4887-b2db-6222476c9307,DOLCE GUSTO Coffee Machine   Red ,Appliances , Small Appliances   Coffee Machines,DOLCE GUSTO   by Krups Oblo KP       Coffee Machine   Red Its still new been only used couple of times   DOLCE GUSTO  Coffee Machine   Red  Posted by Hivay in Small Appliances  Coffee Machines in Leytonstone     February     ,25.0,Leytonstone  London
5615ab31-754b-46e4-b638-19827aff6bad,Shark handheld ,Appliances , Home Appliances   Vacuum Cleaners,Shark handheld vac Comes in original box    ono Reason for selling can t get along with it,80.0,Sutton in Ashfield  Nottinghamshire
8ec2f850-117b-4649-b264-f25248fc7ad5,INDESIT FRIDGE FREEZER BLACK WITH WARRANTY AT RECYK APPLIANCES ,Appliances , Fridge Freezers,  months warranty  Free delivery in Wolverhampton Small cost to areas around Wolverhampton  Card payment accepted  For more information contact  Recyk Appliances    Leslie RoadPark VillageWolverhamptonWV    BU            Open Mon to Fri     am        pmSaturday      am to      pmWe sellFridge freezers Washers Cookers Dryers Fridges Freezers Dishwashers  ,140.0,Wolverhampton  West Midlands
d8496030-0524-4991-a4f9-1e4ef8902592,HOTPOINT FRIDGE FREEZER SILVER WITH WARRANTY AT RECYK APPLIANCES ,Appliances , Fridge Freezers,  months warranty  Free delivery in Wolverhampton Small cost to areas around Wolverhampton  Card payment accepted  For more information contact  Recyk Appliances    Leslie RoadPark VillageWolverhamptonWV    BU            Open Mon to Fri     am        pmSaturday      am to      pmWe sellFridge freezers Washers Cookers Dryers Fridges Freezers Dishwashers  ,120.0,Wolverhampton  West Midlands
7bf2f91d-c486-4496-b829-54a69d5f8f21,Karcher ,Appliances , Home Appliances   Vacuum Cleaners,KARCHER WD  multi purpose vacuum cleaner  Brand new box never been open  No time wasters  Collection only  ,75.0,Musselburgh  East Lothian
f02d6505-fa7c-49b0-8229-df4f8b2e1377,  HOTPOINT FRIDGEFREEZER WITN WARRANTY ALL COLOURS IN STOCK    ,Appliances , Fridge Freezers,  months warranty   Very clean and tidy appliances   Free delivery in Wolverhampton Large showroom Ring if you deilvery is out of the area shop will help you thanks Please contact  Recyk Appliances    Leslie RoadPark VillageWolverhamptonWV    BU            Open Mon to Fri     am        pmSaturday      am to      pmWe sellFridge freezersWashersCookersDryersFridgesFreezersAll at reasonable prices  Free parking available ,100.0,Wolverhampton  West Midlands
bcd27738-5678-4d8e-9b9c-a25d1dd04cc4,Leisure Cuisinemaster CS   D   X    cm range cooker with induction hob SAVE      ,Appliances , Ovens  Hobs   Cookers   Cookers   Freestanding,This is an almost new    weeks old  excellent condition    cm range cooker with   ovens  one as a grill  and   induction plates  Hardly used with no cosmetic issues    We are selling it because it doesn t fit into the space of our new kitchen because the bottom doors open outwards and not downwards  No problem unless you are up against a corner cupboard   Leisure Cuisinemaster CS   D   X    cm range cooker with induction hob   It s a great cooker and is often out of stock  The current cheapest price is        at AO   and is currently out of stock   ,,Chelmsford  Essex
f8a64768-a76b-4b12-bbb5-ac6bbace6de8,Refurbished Dyson Various Colours ,Appliances , Home Appliances   Vacuum Cleaners,Dyson repair shop  free quote and repairs from     get in touch we might be able just give you some advice over the phone also refurbished Dysons various models available  Fully cleaned  New Filters where applicable  Also in house Repair   Servicing carried out  V     V   Trigger Repairs      Any questions please message us or check us out on our Facebook page called Solent Dysons ,10.0,Portsmouth  Hampshire
85b37381-45d3-42d7-8722-369ddc3a6cc8,Juicer Maker   Sage ,Appliances , Small Appliances   Cold Drink Preparation   Juicers,Sage Juicer     years old  but hardly used  Original price around       Model BJE   UK ,100.0,Renfrew  Renfrewshire
6b90acc7-d258-4433-8183-eefccc02f298,  BARGAIN   dyson vacuum cleaner ,Appliances , Home Appliances   Vacuum Cleaners,Super high quality vacuum cleaner with very strong suction and bagless system  extra savings    Comes with all connections  Looking Tube can be separated and used as short vacuum  Really easy to move around with  Best quality vacuum on the market  Is impeccable appart from small back wheel that occasionally drops off but has zero impact on usability Available to collect in E   Pick up   cash only ,80.0,Brick Lane  London
c343d414-beeb-4016-b3c9-c898a3d2ad13,Brand New Bobcat Miner       GB Ram Upgrade  Helium mining HNT  ,Appliances , Other Appliances,Brand new Bobcat Miner     with   GB upgraded memory  Only took it out to sync it to the network because it takes around   days   Compatible with Helium LongFi  a technology architecture that combines LoRaWAN  and the Helium Blockchain   Built in   GB eMMC flash for better data security and larger memory storage    dbi Antenna   Provides wider network coverage  meaning better Proof of Coverage result for increased  HNT earnings    Remotely change the miner s location settings and more without having to send it back to the manufacturer   Quad core Processor  Equipped with industrial grade Rockchip PX    a high performance quad core application processor  Low Power  Uses as little power as a  W light bulb  which consumes     kWh electricity per day  Payment via bank transfer  collection in person or can deliver at a reasonable distance  ,600.0,Wembley  London
8152580c-10e7-4cab-a8c9-91fd81e8757a,  Russell Hobbs Toaster  Model         ,Appliances , Small Appliances   Kettles   Toasters   Toasters,  Good used condition   Chrome exterior   Fits   slices            W   Contact free cash on collection from Norbiton Kingston Hospital area    ,4.99,Kingston  London
d2f386a5-5790-4e83-9317-e4ed83f23f50,Washer dryer ,Appliances , Washer Dryers,Nearly new washer dryer  left in house when I moved in  not needed ,200.0,Stevenston  North Ayrshire
7c17392e-e347-40e6-935f-98f8c768a17b,Electrolux ER     Frost Free Large Fridge Freezer     cm Height ,Appliances , Fridge Freezers,Electrolux ER     Frost Free Large Fridge Freezer     cm Height  Good working order and clean   Some marks and signs of usage   Buyer to collect from Leeds near city centre      days return to base or exchange warranty   See pictures for further details   Colour   White  Manufacturer   Electrolux  Fridge gross capacity      litres  Freezer gross capacity      litres  Spill safe bottle shelf with grippers   contains spillage to make cleaning easier  Full width dairy compartment  full width door shelf for storage flexibility  One glass and   wire shelves plus   half width salad containers  Frost free freezer    transparent freezer compartments  CFC free  Energy class  C  Dimensions  H     x W    x D    mm  ER       ,50.0,Leeds City Centre  West Yorkshire
5ba2efb0-bb1e-4b29-bbe0-2e4c466b01fc,Zanussi Oven ,Appliances , Ovens  Hobs   Cookers   Other Ovens  Hobs   Cookers,Integrated Zanussi oven Model ZOP     XE  In good working condition with plug for connecting directly to socket  Manual is easy to find online ,50.0,St Andrews  Fife
38c06337-11a6-436b-9c83-7af87ceadc2a,Candy Fridge Freezer  Ex Display      Month Warranty     cm  ,Appliances , Fridge Freezers,Candy CVS    BK       Fridge Freezer   Black   A  Ratedrrp       Call or text             for more info   Excellent Condition  Ex Display    Day Customer Return     Month Warranty  Removal Of Old Appliance Many Makes and Models AvailableDiscount Home AppliancesUnit   Milton Road StretfordManchesterM    YAMon Fri    am       pmSat    am    pm,199.0,Stretford  Manchester
f73c0efc-7c8e-4cb1-b068-702989af1658,Oven ,Appliances , Ovens  Hobs   Cookers   Other Ovens  Hobs   Cookers,Belling  black and chrome  electric single fan oven       Ready to go  Collection only  ,75.0,Coleraine  County Londonderry
17ce19d2-d655-4c3a-95dc-ca019744bfcc,Bosch Kitchen machine MUM      W White  anthracite MUM     GB ,Appliances , Other Appliances,Great machine barely  Bosch Kitchen machine MUM      W White  anthracite MUM     GB  Posted by Robyn in Appliances  Other Appliances in Hillsborough     June     ,115.0,Hillsborough  County Down
62ce1820-0349-419c-88c7-1d67b526e93d,  CHEST FREEZERS LOTS AT RECYK APPLIANCES    ,Appliances , Freezers,  months warranty   Very clean and tidy appliances   Free delivery in Wolverhampton Large showroom Ring if you deilvery is out of the area shop will help you thanks Please contact  Recyk Appliances    Leslie RoadPark VillageWolverhamptonWV    BU            Open Mon to Fri     am        pmSaturday      am to      pmWe sellFridge freezersWashersCookersDryersFridgesFreezersAll at reasonable prices  Free parking available ,50.0,Wolverhampton  West Midlands
36532fc6-182c-40b0-8256-87025b53a467,Brand new geek vape mod and hellvape tank ,Appliances , Other Appliances,Brand new  These were my spares  Never been used  excellent    w shock proof mod made by geek vape plus rebuildable hellvape tank  Cost over      new  Quick sale preferred  ,50.0,Bournemouth  Dorset
d33bbd24-a556-4bbf-8e1c-f310244742a5,  HOOVER White FRIDGEFREEZER WITH WARRANTY    ,Appliances , Fridge Freezers,  months warranty   Very clean and tidy appliances   Free delivery in Wolverhampton Large showroom Ring if you deilvery is out of the area shop will help you thanks Please contact  Recyk Appliances    Leslie RoadPark VillageWolverhamptonWV    BU            Open Mon to Fri     am        pmSaturday      am to      pmWe sellFridge freezersWashersCookersDryersFridgesFreezersAll at reasonable prices  Free parking available ,120.0,Wolverhampton  West Midlands
86433673-5554-4a85-b7b9-f6aaf09dc62c,Zanussi Washer Dryer washing machine ,Appliances , Washer Dryers,Very nice clean and quiet washer here for sale  This machine  will also dry your clothes  excellent condition and  ready to work   This is an integrated machine  designed to fit in kitchen units   could deliver   chilwell,95.0,Beeston  Nottinghamshire
d4846a2a-4555-4882-a323-f87823cb0fb6,Hotpoint washing machine  Kg ,Appliances , Washing Machines,  kg Hotpoint washing machine Only   year old washing machine  we sell it because we bought a washer dryer Very well maintained  used Calgon at every wash No scratches Hoses includedCollection only  sorry I can t deliver  ,170.0,Barnsley  South Yorkshire
e3fc2071-1ebf-47cd-bec5-0448f6803797,Logik built in single oven ,Appliances , Ovens  Hobs   Cookers   Other Ovens  Hobs   Cookers, Logik built in single oven for sale  Good  working order and good condition  Must collection  available now  ,50.0,Fairmilehead  Edinburgh
0ad2e3ae-fbf3-43c8-b5cf-ccd9d6912dd6,Dyson hoover ,Appliances , Home Appliances   Vacuum Cleaners,Dyson hoover good condition pick up burwell cb   Dyson hoover  Posted by Trina in Home Appliances  Vacuum Cleaners in Burwell     February     ,20.0,Burwell  Cambridgeshire
09fb7115-2596-4155-88df-58cb8ab2c4f7,Hob ,Appliances , Ovens  Hobs   Cookers   Hobs,Black  ceramic  electric hob  In good condition       Ready to go  Collection only  ,50.0,Coleraine  County Londonderry
d490e303-11dc-415c-b991-ea738a637ba3,    mm radiator   ,Appliances , Home Appliances   Heating  Fires   Surrounds, Single panel  single fin radiator  Brackets included  Condition   new  unused  Size   approximate  Height   cms or    inches Width     cms or    inches The picture is of an identical radiator  This one being sold has never been installed or used  Surplus to requirements  Price         Please text to arrange collection ,35.0,Mansfield  Nottinghamshire
3796ba10-45e2-4344-a776-c0635e10a367,Food Steamer Electric   pick up only ,Appliances , Small Appliances   Slow Cookers,VonShef Food Steamer Electric with   Removable Stackable Tiers     Minute Timer  Boil Dry Protection  Easy Clean Dishwasher Safe Parts   Rice Bowl Included for Healthy Steam Cooking   BPA Free     WAs good as new  used just twice ,15.0,Windsor  Berkshire
cc67ca06-7fe3-4289-8c1c-4718ce341719,BEURER ULTRASONIC AIR HUMIDIFIER ,Appliances , Home Appliances   Air Purifiers   Dehumidifiers,BEURER AIR HUMIDIFER  Purchased only a few months ago from Boots  RRP      Very good condition       Fills rooms up to    square metres   Cool mist humidifier  intensity can be adjusted  Collection from Canada Water Bermondsey London Bridge areas,30.0,London
9763ff47-5f91-49dc-8781-78c2a40315ae,Dyson V  Mot rhead Cordless Handheld Vacuum Cleaner ,Appliances , Home Appliances   Vacuum Cleaners,For sale pink Dyson V  motorheadCordless handheld vacuum cleanerComplete with wall dock chargerExtension wand motorised brushDuster     additional crevice toolsSuper lightweight designBagless and easy to cleanWashable pre motor filterCleaned tested and workingFrom smoke pet free homePriced to sell at     Collection Bedford,109.0,Bedford  Bedfordshire
